datetime,author_title,review_text,review_rating,File Name,Bank Name
10/21/2019 13:12:23,Rodney Bourdeau,On a visit to the North St Branch a week or so ago I was received as usual by a friendly teller names Louis.  He not only handled my transactions professionally  but also looked the part by his appearance  His neat shirt and tie spoke the part as well.  I would look forward to Unions Savings Bank returning to the dress code requiring a shirt and tie by gentlemen representing this professional institution. Rodney L. Bourdeau,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
01/21/2022 21:17:46,trisha somers,Horrible bank!!!.  My mom passed away and they charged a bunch of ridiculous fees and wouldn't refund them even though she had an account there for decades.   Disgusting!!!!,1,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
08/14/2019 18:10:21,Ominous Omelet,"A boring review, but this branch has never failed to deliver. Staff is always nice and over the years have addressed a variety of needs with ease.",5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
04/19/2019 16:47:35,Tonya Clark,"I’ve been banking with them for years. I love that it’s a local bank that invests in the community, always had great customer service",5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
01/26/2015 18:05:03,Junior Neves,"really bad customer service, assistants whit out experience to deal with customer. hard time to cash check.",1,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
09/25/2019 20:43:33,Dorothy McCarthy,Great customer service! Love this bank!,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
11/13/2019 17:25:37,David Weinshel,Always great customer service.,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
10/14/2017 12:33:11,John Thorburn,Very nice people very helpful,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
06/19/2023 12:08:37,Karen Jowdy,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
10/15/2021 04:04:43,Manny Cruz,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
08/21/2021 14:19:24,marco Costa,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
05/07/2021 03:41:19,Chuck Tilson,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
07/06/2020 15:44:40,Luis Pollock,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
06/12/2019 00:39:20,Vlad Yez,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
03/21/2019 14:50:55,Robert Hudak,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
09/14/2015 18:34:04,Squeeky Clean Service INC,,5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
07/12/2023 18:42:59,Jeff Morris,They quickly and with friendliness notarized a document for me.,5,GSB | Guilford Savings Bank_ChIJL1CQsq0j5okRawBvrM_edgA.csv,Chelsea Gronto Bank
08/25/2022 15:39:21,Melissa Brett,,5,Northwest Community Bank_ChIJuSc1bpIB54kR8C3SmmfGD_c.csv,Ion Bank
06/19/2023 00:58:03,Sharon Leger,"I absolutely love Torrington Savings Bank to run my small business. I went to open multiple checking accounts and the process was so easy, I was legitimately surprised. I kept waiting for something to get complicated, but nope! Just great customer service. I have been using them for 3+ years now and not a single complaint! I'm planning to move my personal banking there ASAP. Thank you, TSB!",5,Torrington Savings Bank_ChIJBywgefKk54kReVDB_DKDWvI.csv,Dime Bank
11/10/2022 21:30:44,Tony Russotto,This new policy of no deposit slips required is horrible.   So far TSB is 0 for 2 on correct transactions without a deposit slip.  Who the heck made this policy up?,2,Torrington Savings Bank_ChIJBywgefKk54kReVDB_DKDWvI.csv,Dime Bank
06/02/2023 20:35:18,Avril Matthews,,1,Torrington Savings Bank_ChIJBywgefKk54kReVDB_DKDWvI.csv,Dime Bank
01/29/2023 05:24:13,Noah Deardorff,,5,Torrington Savings Bank_ChIJBywgefKk54kReVDB_DKDWvI.csv,Dime Bank
12/24/2023 02:38:29,Al Wilson,Tina is always willing to go above and beyond for my wife and myself. Banks service and staff are great!!,5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
04/24/2023 19:04:04,Olivia Fantasia,"awesome, awesome people and i am changing my bank to this one right now. Such welcoming people also.",5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
02/04/2021 22:34:34,Brandon Bogan,Great bank! The staff is very helpful and kind. My only suggestion is to update their hours currently at 1455 Boston Post Road as it says you're open till 5:30pm but in reality you're closed at 5 and only a few different branches are open till 5:30pm.,4,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
02/21/2024 21:08:45,Todd Miller,Always helpful and cheerful,5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
08/26/2018 13:47:15,jennifer granados,Can’t say enough good about all of the employees there! Truly your friendly neighborhood bank:),5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
01/28/2018 21:13:15,Pantochino Productions,"Excellent branch. Great location, friendly customer service!",5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
09/12/2017 15:06:14,Shruti Patel,Good local bank,4,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
11/25/2022 11:25:08,Laura Paige,,5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
02/12/2021 17:53:11,Cortney Meng,,5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
04/05/2020 19:03:16,Laurie Ott,,5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
10/16/2015 18:32:00,Rebecca Tudor,,5,The Milford Bank_ChIJoxZa-VJ06IkR1kSV4aDaWko.csv,First County Bank
09/05/2020 13:23:45,Marc B,Great service! Thank you for helping me with my banking!,5,Chelsea Groton Bank_ChIJvbCQulTe5YkRvMhkBAFfacU.csv,Citizens Bank
10/25/2017 18:04:26,Diane Hornyak,Friendly and quick service.,5,Chelsea Groton Bank_ChIJvbCQulTe5YkRvMhkBAFfacU.csv,Citizens Bank
03/29/2024 01:21:27,Brendan Goodrich,"So happy to be back in Southington! Besides our friendly experienced staff, Ion Bank has added two new ITMs (located in the vestibule and drive thru) with video connection which allow you to use the machine without your debit card. You can talk to a live person who can help you with your banking, 7:00 AM - 8:00 PM, Monday thru Friday. 7:00 AM - 3:00 PM on Saturdays. ION is...
In Our Neighborhood serving CT for over 150 years. Come visit us!",5,Ion Bank_ChIJ0YFFgMm354kRWnfd6qd_GNY.csv,Milford Bank
03/18/2024 21:47:34,Mrs Mullen,When I tell you I did my account online before they even open!! Once they opened  Customer service 100%° amd I been woth a few banks the only thing is the hours they are closed before I even get off of work! Lol but other than that 5stars!!,5,Ion Bank_ChIJ0YFFgMm354kRWnfd6qd_GNY.csv,Milford Bank
02/03/2024 15:38:07,Kristina Baxter,Exterior looks nice. Hoping I can go there one day,5,Ion Bank_ChIJ0YFFgMm354kRWnfd6qd_GNY.csv,Milford Bank
08/09/2023 18:36:23,TK Vestal,"The bank itself is ok and staff is nice if you go inside. But, if you must go through drive-thru it takes 30 minutes when there are only 2 cars in line. This has happened many times to me at various times of day. Going in is an option for some but many of us use drive through because of limited mobility.  During busy times managers or someone in the other offices should come help out with customers at the teller's window instead of one person trying to help walk in and drive through and backing up the whole process.",1,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
11/19/2020 21:52:20,Kat Startz,Local branches are amazing with great people.   Actual customer service people that help you when you call the 800 number are unbelievably incompetent with no follow-up and apparently a complete lack of communication with each other.   Each phone call yields a different answer to the same question.   I've had better follow up from my vet after my bunny got neutered than I do the people that I deal with money on and have an ira through.   Hope you never really need something from them.,3,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
03/13/2021 13:44:21,Mr. 94 McCloud,"Opened 2 accounts with them and they were so nice and very professional, everything was explained to me down to the last detail, extremely happy with my decision to choose liberty bank 🏦 😊",5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
08/17/2022 19:51:25,Benjamin Crowley,"The in person experience and customer service is fire, and the only reason I stick with them. The customer service representative call center is very terrible. They are very rude.",3,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
04/30/2021 19:49:59,Janet Reza,"Always professional, always friendly.  Have been associated with this bank for years over 20 At least wouldn't bank anywhere else",5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
10/06/2022 19:48:41,David Guzman,Professional and attentive. Thank you Ornet Hines with assistance on obtaining a business line of credit.,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
07/16/2016 17:31:04,Tiffany Mcdonald (Lil t),Money gets taken out of my account for no reason! Customer service has no clue and bounces you all over the place smh I will be closing my account,1,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
06/01/2018 00:14:52,Mark,Had them for a bank once had issues with them personally that's just my opinion,3,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
10/14/2020 18:21:12,Chris Morris,Literally every time I go here the ATM is broken.,1,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
04/01/2019 11:19:23,Victor Lugo,Very friendly. B,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
04/19/2018 20:11:21,Louissaint Stanley,Bad Customer service,2,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
09/19/2017 10:38:06,michele ryan,Friendly local bank,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
05/04/2016 16:29:30,Nate Davis,Friendly staff,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
09/22/2016 22:24:13,Cory Wetherby,Awesome bank,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
09/23/2022 20:28:36,Laura Grimes,,1,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
01/18/2021 14:15:13,Joyce Morin,,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
09/11/2017 20:25:12,Cesar Santiago,,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
02/05/2017 02:48:45,Dee Stafford,,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
05/18/2016 18:32:58,Anabel Averso,,5,Liberty Bank_ChIJb3aXDDly5okRhqL3SoT-IbY.csv,Chelsea Gronto Bank
12/04/2021 18:16:55,Ex Pawn,Excellent & Professional customer service from all of the staff at this location.  Thank you Stephanie for taking all the time to explain & open our accounts.  Highly Recommended !!,5,Ion Bank_ChIJ7XDZ2BzE54kRXOUJS_Oz0rs.csv,Dime Bank
11/04/2020 14:38:56,Robert Davidson,Brian Valletta is a great personal banker and has really help me with my financials.,5,Ion Bank_ChIJ7XDZ2BzE54kRXOUJS_Oz0rs.csv,Dime Bank
02/27/2017 02:24:35,David Genest,,5,Ion Bank_ChIJ7XDZ2BzE54kRXOUJS_Oz0rs.csv,Dime Bank
02/14/2022 18:44:12,dan rocco,,5,Ion Bank_ChIJ7XDZ2BzE54kRXOUJS_Oz0rs.csv,Dime Bank
10/30/2020 11:43:08,Dave Elward,,2,Ion Bank_ChIJ7XDZ2BzE54kRXOUJS_Oz0rs.csv,Dime Bank
01/13/2024 23:49:24,TayTayM 88,Maryann was so incredibly helpful and kind!! Gave me great recommendations for my accounts and explained everything so well I left knowing what I got!! I'd go in over the atm just to say hi to her again!!,5,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
05/05/2023 23:26:55,Alyssa Bergstrom,"Set up a new checking account with Aaron McIntosh and he was awesome! Even though his coworkers were on lunch he jumped in and was able to help me get set up. He was quick, knowledgeable and so helpful! Had to give him props because he made something I was dreading so easy.",5,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
12/04/2020 14:53:03,Mignette Bogue,Currently still in drive up line and going to be late to my client's home. I never have this issue at my other bank. Very disappointed that they haven't figured out away to move this line along more efficiently,2,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
11/22/2023 14:46:57,Naila Scott,I dident go yet,1,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
07/01/2022 17:08:42,Roberta Dwyer,"Used the drive up ATM
Easy in, easy out. Quick",5,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
10/17/2020 21:07:31,Juliana Vik,it didn’t let me activate my card and was still taking my money. it wouldn’t let me use MY MONEY i made like,1,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
02/13/2023 01:19:23,James Bucci,Everything went smoothly,5,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
04/29/2022 21:59:28,J Morin,What's in your wallet?,5,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
04/13/2017 11:29:01,Charles Francis Sadosky 3rd,My bank,5,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
06/17/2017 20:47:15,Jesse (jjbers),Long lines suck,3,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
03/31/2023 14:28:05,Ada H,,3,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
11/30/2021 00:07:37,Aly C,,1,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
05/30/2020 12:15:48,Chris Meakem,,2,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
05/12/2020 12:17:39,Esthela Colunga,,1,Liberty Bank_ChIJnWzP2JJj5okRKlR1pDdnMGA.csv,Citizens Bank
